Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
7,4,0.532973051071167,0.7165354330708661,32,95,52,75,24,28,8,67
7,5,0.5561047196388245,0.6929133858267716,21,106,52,75,17,35,4,71
7,6,0.5914446711540222,0.7086614173228346,25,102,52,75,20,32,5,70
7,7,0.5662875175476074,0.7795275590551181,42,85,52,75,33,19,9,66
7,8,0.5427454710006714,0.7795275590551181,62,65,52,75,43,9,19,56
7,9,0.45563915371894836,0.7244094488188977,77,50,52,75,47,5,30,45
7,10,0.43360042572021484,0.7007874015748031,86,41,52,75,50,2,36,39
7,11,0.3958186209201813,0.6850393700787402,88,39,52,75,50,2,38,37
7,12,0.3598266839981079,0.7244094488188977,81,46,52,75,49,3,32,43
7,13,0.3383367657661438,0.7637795275590551,72,55,52,75,47,5,25,50
7,14,0.30061352252960205,0.8110236220472441,62,65,52,75,45,7,17,58
7,15,0.2761913537979126,0.8267716535433071,52,75,52,75,41,11,11,64
7,16,0.2390040010213852,0.7874015748031497,45,82,52,75,35,17,10,65
7,17,0.23620451986789703,0.7874015748031497,41,86,52,75,33,19,8,67
7,18,0.2430858463048935,0.7874015748031497,41,86,52,75,33,19,8,67
7,19,0.21887712180614471,0.7874015748031497,45,82,52,75,35,17,10,65
7,20,0.19113753736019135,0.7952755905511811,48,79,52,75,37,15,11,64
7,21,0.16774258017539978,0.7874015748031497,51,76,52,75,38,14,13,62
7,22,0.15875092148780823,0.7795275590551181,52,75,52,75,38,14,14,61
7,23,0.17311719059944153,0.7874015748031497,51,76,52,75,38,14,13,62
7,24,0.1521712690591812,0.7716535433070866,49,78,52,75,36,16,13,62
7,25,0.1163930743932724,0.7874015748031497,45,82,52,75,35,17,10,65
7,26,0.13084746897220612,0.7716535433070866,43,84,52,75,33,19,10,65
7,27,0.10737576335668564,0.7559055118110236,41,86,52,75,31,21,10,65
7,28,0.11040804535150528,0.7559055118110236,41,86,52,75,31,21,10,65
7,29,0.09684649109840393,0.7480314960629921,42,85,52,75,31,21,11,64
7,30,0.08750294893980026,0.7716535433070866,45,82,52,75,34,18,11,64
7,31,0.0936381071805954,0.7874015748031497,49,78,52,75,37,15,12,63
7,32,0.08715344965457916,0.7952755905511811,50,77,52,75,38,14,12,63
7,33,0.08949583023786545,0.8031496062992126,51,76,52,75,39,13,12,63
7,34,0.0694131925702095,0.8031496062992126,51,76,52,75,39,13,12,63
7,35,0.07564640045166016,0.7952755905511811,50,77,52,75,38,14,12,63
7,36,0.06907619535923004,0.7874015748031497,49,78,52,75,37,15,12,63
7,37,0.07464061677455902,0.7795275590551181,50,77,52,75,37,15,13,62
7,38,0.0669451355934143,0.7795275590551181,50,77,52,75,37,15,13,62
7,39,0.05755111575126648,0.7716535433070866,49,78,52,75,36,16,13,62
7,40,0.042754773050546646,0.7795275590551181,48,79,52,75,36,16,12,63
7,41,0.04884311184287071,0.7874015748031497,49,78,52,75,37,15,12,63
7,42,0.06579906493425369,0.7952755905511811,50,77,52,75,38,14,12,63
7,43,0.051535334438085556,0.7874015748031497,51,76,52,75,38,14,13,62
7,44,0.04207642376422882,0.7874015748031497,51,76,52,75,38,14,13,62
7,45,0.034808143973350525,0.7795275590551181,52,75,52,75,38,14,14,61
7,46,0.043561290949583054,0.7795275590551181,52,75,52,75,38,14,14,61
7,47,0.04425153136253357,0.7795275590551181,52,75,52,75,38,14,14,61
7,48,0.047466062009334564,0.7716535433070866,53,74,52,75,38,14,15,60
7,49,0.0396423414349556,0.7795275590551181,54,73,52,75,39,13,15,60
8,0,0.7085274457931519,0.5905511811023622,0,127,52,75,0,52,0,75
8,1,2.9729621410369873,0.5905511811023622,0,127,52,75,0,52,0,75
8,2,0.9242796301841736,0.4409448818897638,123,4,52,75,52,0,71,4
8,3,0.6982806324958801,0.4094488188976378,127,0,52,75,52,0,75,0
8,4,0.8411679267883301,0.4094488188976378,127,0,52,75,52,0,75,0
8,5,0.846861720085144,0.4094488188976378,127,0,52,75,52,0,75,0
8,6,0.7731098532676697,0.4094488188976378,127,0,52,75,52,0,75,0
8,7,0.7401885986328125,0.4094488188976378,127,0,52,75,52,0,75,0
8,8,0.716108500957489,0.4094488188976378,127,0,52,75,52,0,75,0
8,9,0.7030779123306274,0.4094488188976378,127,0,52,75,52,0,75,0
8,10,0.6944159269332886,0.4094488188976378,127,0,52,75,52,0,75,0
8,11,0.6887924671173096,0.4094488188976378,127,0,52,75,52,0,75,0
8,12,0.6844552755355835,0.4094488188976378,127,0,52,75,52,0,75,0
